3036196399,0,0,
3037308499,0,0,
3037627900,0,0,
3037852299,0,0,
3038058500,0,0,
3038262099,0,0,
3038484700,0,0,
3038726300,0,0,
3038981400,0,0,
3039202700,0,0,
3039414300,0,0,
3039668900,0,0,
3039892700,0,0,
3040099800,0,0,
3040334200,0,0,
3040572500,0,0,
3040809300,0,0,
3041021699,0,0,
3041331700,0,0,
3041650700,0,0,
3041943500,0,0,
3042275000,0,0,
3042551300,0,0,
3042792600,0,0,
3043023800,0,0,
3043255400,0,0,
3043528099,0,0,
3043797200,0,0,
3044048600,0,0,
3044302999,0,0,
3044552499,0,0,
3044757899,0,0,
3045004399,0,0,
3045216499,0,0,
3045499000,0,0,
3045776400,0,0,
3046052100,0,0,
3046329899,0,0,
3046578700,0,0,
3046860300,0,0,
3047190500,0,0,
3047419099,0,0,
3047692900,0,0,
3047936800,0,0,
3048153999,0,0,
3048380100,0,0,
3048627799,0,0,
3050769299,0,0,
3051127400,0,0,
3051389500,0,0,
3051634099,0,0,
3051853000,0,0,
3052088100,0,0,
3052337000,0,0,
3052670500,0,0,
3052966200,0,0,
3053267099,0,0,
3053559000,0,0,
3053741500,0,0,
3053927199,0,0,
3054108400,0,0,
3054298600,0,0,
3054491600,0,0,
3054706099,0,0,
3054903300,0,0,
3055123599,0,0,
3055329300,0,0,
3055544400,0,0,
3055782800,0,0,
3055994900,0,0,
3056230400,0,0,
3056463399,0,0,
3056687700,0,0,
3056869600,0,0,
3057048400,0,0,
3057250300,0,0,
3057428399,0,0,
3057635300,0,0,
3057947600,0,0,
3058234300,0,0,
3058545100,0,0,
3058742600,0,0,
3058927300,0,0,
3059107000,0,0,
3059296100,0,0,
3059518800,0,0,
3059746000,0,0,
3059945299,0,0,
3060155700,0,0,
3060339200,0,0,
3060548600,0,0,
3060809700,0,0,
3061007400,0,0,
3061212399,0,0,
3061406700,0,0,
3061603099,0,0,
3061780899,0,0,
3061970900,0,0,
3062234200,0,0,
3062486900,0,0,
3062785900,0,0,
3063047700,0,0,
3063329000,0,0,
3063564700,0,0,
3063765499,0,0,
3063955200,0,0,
3064137199,0,0,
3064327800,0,0,
3064557599,0,0,
3064768700,0,0,
3065012400,0,0,
3065240600,0,0,
3065437699,0,0,
3065773900,0,0,
3066108200,0,0,
3066474399,0,0,
3066792900,0,0,
3067001500,0,0,
3067253900,0,0,
3067525400,0,0,
3067737300,0,0,
3067952500,0,0,
3068140500,0,0,
3068326600,0,0,
3068560300,0,0,
3068787500,0,0,
3069078299,0,0,
3069425800,0,0,
3069761300,0,0,
3070052700,0,0,
3070345800,0,0,
3070646600,0,0,
3070912700,0,0,
3071179900,0,0,
3071463399,0,0,
3072024500,0,0,
3072365600,0,0,
3072619700,0,0,
3072846700,0,0,
3073044799,0,0,
3073231600,0,0,
3073436900,0,0,
3073670200,0,0,
3073863000,0,0,
3074078400,0,0,
3074267300,0,0,
3074451299,0,0,
3074646600,0,0,
3074831000,0,0,
3075015800,0,0,
3075220800,0,0,
3075426200,0,0,
3075637300,0,0,
3075838300,0,0,
3076025600,0,0,
3076216199,0,0,
3076398799,0,0,
3076589700,0,0,
3076774600,0,0,
3076950600,0,0,
3077127899,0,0,
3077313099,0,0,
3077500900,0,0,
3077684600,0,0,
3077866100,0,0,
3078050799,0,0,
3078238900,0,0,
3078470900,0,0,
3078722200,0,0,
3078971600,0,0,
3079188100,0,0,
3079391300,0,0,
3079624500,0,0,
3079838100,0,0,
3080042600,0,0,
3080246100,0,0,
3080462100,0,0,
3080678300,0,0,
3080893500,0,0,
3081132300,0,0,
3081370800,0,0,
3081580300,0,0,
3081777900,0,0,
3081964500,0,0,
3082155600,0,0,
3082342500,0,0,
3082550000,0,0,
3082784800,0,0,
3083011300,0,0,
3083256800,0,0,
3083487999,0,0,
3083681100,0,0,
3083874300,0,0,
3084107199,0,0,
3084315800,0,0,
3084511500,0,0,
3084684600,0,0,
3084856600,0,0,
3085047800,0,0,
3085259399,0,0,
3085484200,0,0,
3085802900,0,0,
3086121100,0,0,
3086485000,0,0,
3086836000,0,0,
3087140899,0,0,
3087487899,0,0,
3087770800,0,0,
3088988999,0,0,
3089192100,0,0,
3089403000,0,0,
3089607000,0,0,
3089820600,0,0,
3090025799,0,0,
3090238000,0,0,
3090483700,0,0,
3090814200,0,0,
3091066900,0,0,
3091313799,0,0,
3091543900,0,0,
3091745500,0,0,
3091926700,0,0,
3092126200,0,0,
3092322500,0,0,
3092548100,0,0,
3092819500,0,0,
3093089800,0,0,
3093396100,0,0,
3093666600,0,0,
3093859000,0,0,
3094120600,0,0,
3094346800,0,0,
3094590399,0,0,
3094944000,0,0,
3095277600,0,0,
3095602500,0,0,
3095832400,0,0,
3096088800,0,0,
3096304300,0,0,
3096557300,0,0,
3096830700,0,0,
3097075300,0,0,
3097368199,0,0,
3097590000,0,0,
3097768900,0,0,
3097949500,0,0,
3098116199,0,0,
3098321300,0,0,
3098580300,0,0,
3098842700,0,0,
3099102900,0,0,
3099379499,0,0,
3099713999,0,0,
3100007299,0,0,
3100306800,0,0,
3100636600,0,0,
3100932100,0,0,
3101244900,0,0,
3101547699,0,0,
3101755200,0,0,
3101940600,0,0,
3102134100,0,0,
3102314200,0,0,
3102515200,0,0,
3102722999,0,0,
3102912800,0,0,
3103105900,0,0,
3103316500,0,0,
3103509900,0,0,
3103690700,0,0,
3103884500,0,0,
3104060400,0,0,
3104233500,0,0,
3104408800,0,0,
3104571899,0,0,
3104748000,0,0,
3104918699,0,0,
3105083600,0,0,
3105253400,0,0,
3105417800,0,0,
3105588900,0,0,
3105770700,0,0,
3105937399,0,0,
3106102100,0,0,
3106285500,0,0,
3106448800,0,0,
3106609700,0,0,
3106790000,0,0,
3106963400,0,0,
3107125099,0,0,
3107287800,0,0,
3107447999,0,0,
3107612499,0,0,
3107828299,0,0,
3108020399,0,0,
3108210000,0,0,
3108385700,0,0,
3108581600,0,0,
3108764799,0,0,
3108945300,0,0,
3109123800,0,0,
3109302100,0,0,
3109500300,0,0,
3109670000,0,0,
3109839000,0,0,
3110003199,0,0,
3110181799,0,0,
3110353700,0,0,
3110531800,0,0,
3110706700,0,0,
3110880499,0,0,
3111045799,0,0,
3111209500,0,0,
3111376200,0,0,
3111565100,0,0,
3111746199,0,0,
3111920600,0,0,
3112097100,0,0,
3112312100,0,0,
3112503799,0,0,
3112713199,0,0,
3112879500,0,0,
3113045300,0,0,
3113212100,0,0,
3113375600,0,0,
3113608800,0,0,
3113845399,0,0,
3114079499,0,0,
3114333200,0,0,
3114594900,0,0,
3114792900,0,0,
3114971099,0,0,
3115155900,0,0,
3115334400,0,0,
3115524900,0,0,
3115724200,0,0,
3115926499,0,0,
3116135899,0,0,
3116469700,0,0,
3116739400,0,0,
3117002400,0,0,
3117283900,0,0,
3117607100,0,0,
3117916999,0,0,
3118278900,0,0,
3118600700,0,0,
3118865899,0,0,
3119106800,0,0,
3119339400,0,0,
3119594400,0,0,
3119826900,0,0,
3120044099,0,0,
3120230800,0,0,
3120404600,0,0,
3120610599,0,0,
3120817400,0,0,
3121002900,0,0,
3121180700,0,0,
3121355600,0,0,
3121548099,0,0,
3121717000,0,0,
3121878599,0,0,
3122046799,0,0,
3122206700,0,0,
3122372200,0,0,
3122552600,0,0,
3122731999,0,0,
3122923999,0,0,
3123096899,0,0,
3123291899,0,0,
3123487600,0,0,
3123729200,0,0,
3123973600,0,0,
3124199599,0,0,
3124431799,0,0,
3124633399,0,0,
3124859400,0,0,
3125049199,0,0,
3125229400,0,0,
3125403000,0,0,
3125604600,0,0,
3125800299,0,0,
3126012200,0,0,
3126244499,0,0,
3126538100,0,0,
3126753500,0,0,
3126964700,0,0,
3127208300,0,0,
3127486400,0,0,
3127764500,0,0,
3127950300,0,0,
3128153400,0,0,
3128324699,0,0,
3128513200,0,0,
3128694100,0,0,
3128921700,0,0,
3129113200,0,0,
3129297300,0,0,
3129503500,0,0,
3129751600,0,0,
3129958400,0,0,
3130166800,0,0,
3130409400,0,0,
3130625300,0,0,
3130822900,0,0,
3131011400,0,0,
3131206400,0,0,
3131401300,0,0,
3131585200,0,0,
3131759700,0,0,
3131920800,0,0,
3132075400,0,0,
3132232600,0,0,
3132393300,0,0,
3132609700,0,0,
3132836100,0,0,
3133042000,0,0,
3133252700,0,0,
3133475900,0,0,
3133724499,0,0,
3133978400,0,0,
3134191799,0,0,
3134454300,0,0,
3134757800,0,0,
3135018900,0,0,
3135203599,0,0,
3135374699,0,0,
3135539099,0,0,
3135763800,0,0,
3135979700,0,0,
3136157900,0,0,
3136329900,0,0,
3136525199,0,0,
3136746200,0,0,
3136960800,0,0,
3137173400,0,0,
3137399100,0,0,
3137629300,0,0,
3137804300,0,0,
3137986600,0,0,
3138182800,0,0,
3138361500,0,0,
3138581400,0,0,
3138798200,0,0,
3138983400,0,0,
3139174700,0,0,
3139397300,0,0,
3139703399,0,0,
3139991600,0,0,
3140243900,0,0,
3140493499,0,0,
3140680899,0,0,
3140858800,0,0,
3141017300,0,0,
3141172800,0,0,
3141325500,0,0,
3141476200,0,0,
3141627400,0,0,
3141814600,0,0,
3141988999,0,0,
3142186400,0,0,
3142354700,0,0,
3142566199,0,0,
3142753399,0,0,
3142935800,0,0,
3143115700,0,0,
3143294900,0,0,
3143478400,0,0,
3143668600,0,0,
3143838400,0,0,
3143991500,0,0,
3144175400,0,0,
3144331500,0,0,
3144483500,0,0,
3144634700,0,0,
3144795800,0,0,
3144950600,0,0,
3145102600,0,0,
3145261200,0,0,
3145415300,0,0,
3145565700,0,0,
3145719700,0,0,
3145871800,0,0,
3146024199,0,0,
3146176099,0,0,
3146324800,0,0,
3146473800,0,0,
3146625100,0,0,
3146786400,0,0,
3146937200,0,0,
3147089800,0,0,
3147236699,0,0,
3147386899,0,0,
3147579899,0,0,
3147756599,0,0,
3147930599,0,0,
3148097799,0,0,
3148298800,0,0,
3148499999,0,0,
3148659300,0,0,
3148822999,0,0,
3148974200,0,0,
3149125899,0,0,
3149282000,0,0,
3149442500,0,0,
3149617899,0,0,
3149795799,0,0,
3149965100,0,0,
3150119300,0,0,
3150273800,0,0,
3150551300,0,0,
3150749600,0,0,
3151030399,0,0,
3151258699,0,0,
3151450300,0,0,
3151690300,0,0,
3152045600,0,0,
3152329600,0,0,
3152655900,0,0,
3152983600,0,0,
3153240700,0,0,
3153543399,0,0,
3154006600,0,0,
3154379600,0,0,
3154791399,0,0,
3155099600,0,0,
3155361000,0,0,
3155597500,0,0,
3155833100,0,0,
3156123200,0,0,
3156364600,0,0,
3156555600,0,0,
3156780000,0,0,
3156989999,0,0,
3157172499,0,0,
3157334800,0,0,
3157532500,0,0,
3157760900,0,0,
3158049799,0,0,
3158274800,0,0,
3158506800,0,0,
3158690799,0,0,
3158842899,0,0,
3158994699,0,0,
3159154399,0,0,
3159358000,0,0,
3159518000,0,0,
3159676300,0,0,
3159865100,0,0,
3160021400,0,0,
3160174700,0,0,
3160325500,0,0,
3160490000,0,0,
3160650200,0,0,
3160807600,0,0,
3160964300,0,0,
3161122799,0,0,
3161298700,0,0,
3161502600,0,0,
3161775100,0,0,
3161994900,0,0,
3162250299,0,0,
3162464500,0,0,
3162646300,0,0,
3162802499,0,0,
3162954300,0,0,
3163138400,0,0,
3163292100,0,0,
3163455600,0,0,
3163606099,0,0,
3163759800,0,0,
3163913899,0,0,
3164094000,0,0,
3164273199,0,0,
3164436000,0,0,
3164634399,0,0,
3164898500,0,0,
3165120799,0,0,
3165349700,0,0,
3165609500,0,0,
3165839500,0,0,
3166028700,0,0,
3166215000,0,0,
3166402200,0,0,
3166606900,0,0,
3166813100,0,0,
3167004400,0,0,
3167211399,0,0,
3167411000,0,0,
3167617400,0,0,
3167829599,0,0,
3168000500,0,0,
3168169400,0,0,
3168328600,0,0,
3168526000,0,0,
3168721300,0,0,
3168911600,0,0,
3169096400,0,0,
3169284300,0,0,
3169508900,0,0,
3169663700,0,0,
3169821200,0,0,
3169994700,0,0,
3170151599,0,0,
3170305200,0,0,
3170459500,0,0,
3170614600,0,0,
3170771600,0,0,
3170925100,0,0,
3171087099,0,0,
3171245500,0,0,
3171454400,0,0,
3171688500,0,0,
3171933200,0,0,
3172131300,0,0,
3172314099,0,0,
3172509600,0,0,
3172685500,0,0,
3172857400,0,0,
3173023800,0,0,
3173202699,0,0,
3173367899,0,0,
3173557199,0,0,
3173715200,0,0,
3173892300,0,0,
3174049000,0,0,
3174214200,0,0,
3174375600,0,0,
3174555599,0,0,
3174733100,0,0,
3174912500,0,0,
3175105600,0,0,
3175295100,0,0,
3175515099,0,0,
3175837600,0,0,
3176207400,0,0,
3176479700,0,0,
3176709599,0,0,
3176940000,0,0,
