5212,94.18841111,94.18841111,19.18513565,19.18513565
5213,92.35105607,94.22943206,17.55923132,19.0931084
5214,93.63255665,94.37002151,15.63043712,18.85358838
5215,92.57098133,94.41447853,15.67276381,18.63619342
5216,89.9189828,94.24276873,14.77806537,18.36404394
5218,90.83646845,94.15806899,16.55267829,18.2555005
5219,91.12977726,94.10351613,17.6963542,18.24716797
5221,90.77649939,94.02489642,19.76258887,18.40519906
5222,94.07955838,94.2173301,22.93438187,18.80524992
5223,92.9263629,94.30222919,21.7703947,19.08066503
5224,90.9957348,94.2256528,20.76394242,19.25382521
5225,88.89332061,93.98645106,20.24058088,19.37147066
5227,84.76497669,93.43486172,17.4276204,19.25431681
5228,82.97469532,92.7828261,15.21785955,18.96910158
5230,80.63188579,91.99388634,12.89243029,18.51969074
5231,79.54423964,91.17941245,11.5570805,17.99832878
5232,79.32995612,90.41144487,11.54515499,17.5167809
5234,80.45587865,89.79383135,12.7623408,17.17050837
5235,80.68960089,89.24325973,13.48653807,16.90939497
5237,80.77883731,88.74289957,13.43567024,16.66462103
5238,78.74969056,88.11893001,11.42938072,16.278084
5239,79.10740123,87.57244326,10.91718825,15.88069633
5241,79.85176208,87.12838952,10.63315995,15.4916053
5242,79.93706431,86.72590202,10.14447785,15.09374889
5244,80.37852676,86.39029432,8.68470335,14.60993094
5245,81.28713999,86.15380193,8.776659895,14.17132246
5246,80.1658415,85.84587511,6.390536296,13.57564606
5247,80.5600322,85.59364226,6.475675031,13.03337967
5248,80.61230364,85.36532619,6.603139168,12.54374114
5250,79.66078316,85.07855249,5.429814694,11.99829172
5251,79.50874998,84.80201143,4.815688054,11.44624349
5253,79.31589959,84.53162929,4.101707035,10.88010416
5254,78.94075828,84.25230469,3.879999095,10.34045594
5255,78.70714532,83.97608752,3.916422359,9.845929358
5257,78.89840427,83.7368095,4.194300068,9.412360548
5258,79.1156521,83.53366629,4.309840829,9.021963187
5259,79.34163574,83.36453277,4.453261568,8.673597244
5261,79.28257509,83.20388883,4.501567227,8.356347631
5262,79.64031308,83.08449784,4.483091992,8.062425224
5264,79.83633951,82.99016453,4.069054462,7.758281739
5265,79.83302004,82.90294187,3.972991267,7.470218007
5266,79.69800769,82.81171204,3.984482633,7.205602466
5268,79.55147964,82.71586482,4.168513116,6.976439105
5269,79.55648617,82.62791438,4.38920848,6.782896087
5270,79.62280048,82.55216008,4.721060905,6.631102698
5271,79.66593312,82.485789,4.965271758,6.510765262
5272,79.70164135,82.42747193,5.036683947,6.405565471
5273,79.71965939,82.37516031,4.998190281,6.305505111
5274,79.85548453,82.33783263,4.997958909,6.213250916
5275,79.76503234,82.29616971,4.807549456,6.112940161
5276,79.50771862,82.23712828,4.527095059,5.997981264
5277,79.34518061,82.16966833,4.299240802,5.873738242
5278,78.97775741,82.07801641,3.95829953,5.731867533
5279,78.49273202,81.95463263,3.655305935,5.576791028
5280,78.12269286,81.81122033,3.406269981,5.413868822
5281,77.91489118,81.66235717,3.243454066,5.250629296
5282,78.13551995,81.54282954,3.040308872,5.083862857
5283,78.52699908,81.4640456,3.127849485,4.93715831
5284,78.81505547,81.41452468,3.095319429,4.799317149
5285,78.53968957,81.34679195,2.931644191,4.659128412
5286,78.21627328,81.25841794,2.770469655,4.516976236
5287,77.88992684,81.15078179,2.683462223,4.378962365
5288,77.82694567,81.0465117,2.682116463,4.251633248
5289,77.91795111,80.95769416,2.723703564,4.137596554
5290,77.84204039,80.86973412,2.756713228,4.035124904
5291,77.98816545,80.80037178,2.88032343,3.950580076
5292,78.00552779,80.73782603,2.907149638,3.874798115
5293,77.87580884,80.66976791,2.883560726,3.803050473
5294,77.83342752,80.60363294,2.841070973,3.733505818
5295,77.65870445,80.52865694,2.636496989,3.652992721
5296,77.74934106,80.46681312,2.561342923,3.572748393
5297,77.66869701,80.40333784,2.393445988,3.485313837
5298,77.72936959,80.34969226,2.378184571,3.403492697
5299,77.74052328,80.30113629,2.431628453,3.33235617
5300,77.6934906,80.25260538,2.374645252,3.262212467
5301,77.76559008,80.21365196,2.250100594,3.18756552
5302,77.61854977,80.16595207,2.119468958,3.108279307
5303,77.66644305,80.12582335,2.207546381,3.042257085
5304,77.79437933,80.09909319,2.325942375,2.990893159
5305,78.36238469,80.12000735,2.56348931,2.962597157
5306,78.9407856,80.18567378,2.608328008,2.940109965
5307,79.28069679,80.27346598,2.438799298,2.90578507
5308,79.59698919,80.37975947,2.14275542,2.850401662
5309,80.15174399,80.52223215,1.959644239,2.78466372
5310,80.53428922,80.68424359,1.597529273,2.695024865
5311,80.87446679,80.86086798,1.136328754,2.575407486
5312,81.78504712,81.09670888,0.952894205,2.450432736
5313,82.85632814,81.40002376,0.882579062,2.329591737
5314,84.15668688,81.78390819,0.936189484,2.22250006
5315,85.36836244,82.23494924,0.942533342,2.124291729
5316,86.60986543,82.75028742,1.187144934,2.05338114
5317,88.27399321,83.3587892,1.550120077,2.017126365
5318,90.06915134,84.06367782,1.977984791,2.018021463
5319,91.68313187,84.84288539,2.417173638,2.054069511
5320,92.90011449,85.65876093,2.584333127,2.100704792
5321,94.05872631,86.50375568,2.720312802,2.154598764
5322,94.90032855,87.35016833,2.473033487,2.184446426
5323,95.56811615,88.18394809,2.056711472,2.178570975
5324,96.19067423,89.00245542,1.587733608,2.135542961
5325,97.43729987,89.85693485,2.185487859,2.143819627
5326,98.61216071,90.73881784,2.480265376,2.175090216
5327,99.99415386,91.66257342,2.790655639,2.228808743
5328,100.999708,92.59473676,2.6644664,2.268206105
5329,102.0633392,93.53930815,2.336592347,2.278227093
5330,103.1345587,94.49592586,1.8523552,2.248628622
5331,103.7216818,95.42482334,0.990703144,2.152240256
5332,104.7396873,96.36272508,-0.77628451,1.92167705
5333,104.8345723,97.23489268,-2.189842318,1.595776551
5334,104.9016243,98.04423434,-3.483827632,1.191583848
5335,104.6851483,98.7729241,-4.914961011,0.704222118
5336,104.5932822,99.43726267,-6.29348315,0.1444146
5337,104.6100367,100.0509937,-7.534716353,-0.471162873
5338,104.7633403,100.6290259,-8.554496893,-1.120388587
5339,105.3070985,101.2054653,-9.231562446,-1.773145508
5340,105.8027926,101.7765819,-9.896027154,-2.428146907
5341,106.0547037,102.3232404,-10.65448551,-3.092755557
5342,107.364693,102.9322114,-11.28375255,-3.755859027
5343,108.4899939,103.58381,-11.4561414,-4.380933391
5344,109.3199166,104.2510134,-11.42037938,-4.954258826
5345,110.4003296,104.9526905,-11.00996441,-5.449834932
5346,111.29003,105.6708506,-10.60045701,-5.873814492
5347,112.5146351,106.4310638,-10.36046636,-6.245391601
5348,113.9301713,107.2453543,-10.09474041,-6.566600158
5349,115.2669418,108.1031764,-9.923470001,-6.84895432
5350,116.4852153,108.9916222,-9.938872077,-7.110463633
5351,117.6861538,109.9069069,-10.04272169,-7.359851656
5352,118.8358932,110.8428254,-10.18347225,-7.601025731
5353,120.1125375,111.807942,-10.3349334,-7.835487178
5354,120.8127412,112.7537428,-10.72353019,-8.082779201
5355,121.4260512,113.6747694,-11.07697796,-8.3390795
5356,122.249854,114.5898407,-11.14081974,-8.580457227
5357,123.2827835,115.5161944,-10.89010655,-8.782852016
5358,125.2979625,116.5317246,-10.51707406,-8.939502328
5359,126.0459229,117.5278267,-10.70719835,-9.099150554
5360,126.2634507,118.4634794,-11.19470822,-9.28541258
5361,126.2554731,119.3253243,-11.63511114,-9.49242923
5362,126.3352633,120.1261721,-12.07621585,-9.718633775
5363,126.4360086,120.8724733,-12.45411314,-9.957456488
5364,126.4811698,121.5640357,-12.81716758,-10.20672023
5365,126.4207773,122.1966744,-13.35941715,-10.47997996
5366,126.0870269,122.7530741,-14.14236088,-10.79466287
5367,125.7643415,123.2400839,-15.06655378,-11.15885785
5368,125.3622209,123.6567594,-16.05814357,-11.57409828
5369,125.3900471,124.0430826,-16.73132872,-12.01085636
5370,125.6345269,124.4188026,-17.0556022,-12.43946669
5371,126.0055974,124.7949012,-16.99834643,-12.82996778
5372,126.7433808,125.200759,-16.61744215,-13.15938316
5373,127.3187969,125.6210272,-16.3655977,-13.44284033
5374,127.735657,126.0418626,-16.15214405,-13.68701217
5375,128.10502,126.4594115,-16.04474445,-13.90347632
5376,128.5502117,126.8800125,-15.91861134,-14.0928971
5377,129.0893049,127.3109578,-15.72865012,-14.25227029
5378,129.6555822,127.7536186,-15.49042849,-14.38007512
5379,129.8176763,128.1746632,-15.31565249,-14.48386857
5380,129.7829789,128.5599995,-15.25869042,-14.57497702
5381,129.6739008,128.9064544,-15.14236717,-14.64963167
5382,129.4883519,129.2109355,-14.95307873,-14.70326738
5383,129.2342825,129.4712298,-14.5540642,-14.72070782
5384,128.6426788,129.6637224,-14.15062541,-14.70442863
5385,127.5168314,129.7508692,-13.9962435,-14.67704104
5386,126.1796716,129.7239609,-13.42100497,-14.60566103
5387,124.9021804,129.596702,-12.5553024,-14.47043359
5388,123.4320095,129.3614871,-11.74641761,-14.28090837
5389,122.2248145,129.0478489,-10.98626536,-14.04523982
5390,121.0635731,128.6656057,-10.35270214,-13.77718878
5391,119.6253538,128.1979087,-9.861820713,-13.49073064
5392,118.6551937,127.6889788,-8.879056383,-13.14785582
5393,117.9016873,127.159416,-7.699393067,-12.73718482
5394,116.5296252,126.5612256,-7.361573619,-12.33153517
5395,114.6252319,125.8570813,-7.717611743,-11.98616158
5396,113.2579987,125.0983491,-7.554213981,-11.65469171
5397,111.8655349,124.2872741,-6.97149127,-11.30240842
5398,110.1062011,123.3985266,-6.712172893,-10.95687635
5399,108.5281406,122.4527187,-6.604786524,-10.62975249
5400,107.1854073,121.4731857,-6.291466964,-10.3030815
5401,105.956629,120.4717043,-5.766511431,-9.959854744
5402,104.6706273,119.4454013,-5.247399125,-9.601835512
5403,103.4792374,118.4038057,-4.650116584,-9.223911325
